task,kwargs,num_envs,lr,dmodel,nlayer,gamma,ent_coef,bs,anneal_ent,episodic_reward.mean,episodic_reward.count,reward.mean,charts/SPS
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.003,32,2,0.99,0.003,512,True,0.997058928012848,34,0.014501954428851604,2814
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.003,512,True,0.7595745325088501,47,0.013916014693677424,2849
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.001,32,2,0.99,0.003,256,True,0.9968751072883606,32,0.01396484486758709,1848
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.0003,32,2,0.99,0.003,256,True,0.6926829814910889,41,0.01264648512005806,1832
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.01,32,2,0.99,0.003,256,True,0.8391305208206177,23,0.01328125037252903,1809
MultiSnake,"{""num_snakes"": 1, ""max_snake_length"": 11}",128,0.003,32,2,0.99,0.003,256,True,1.0000001192092896,35,0.01372070237994194,1801
MultiArmedBandit,{},128,0.001,32,2,0.99,0.003,1024,False,1,128,0.03125,7109
MultiArmedBandit,{},128,0.0003,32,2,0.99,0.003,1024,False,1,128,0.03125,7034
MultiArmedBandit,{},128,0.003,32,2,0.99,0.003,1024,False,1,128,0.03125,7104
MultiArmedBandit,{},128,0.01,32,2,0.99,0.003,1024,False,1,128,0.03125,7093
MultiArmedBandit,{},128,0.0003,32,2,0.99,0.003,512,False,1,128,0.03125,4957
MultiArmedBandit,{},128,0.001,32,2,0.99,0.003,512,False,1,128,0.03125,5053
MultiArmedBandit,{},128,0.003,32,2,0.99,0.003,512,False,1,128,0.03125,5114
MultiArmedBandit,{},128,0.01,32,2,0.99,0.003,512,False,1,128,0.03125,5139
MultiArmedBandit,{},128,0.0003,32,2,0.99,0.003,256,False,1,128,0.03125,3079
MultiArmedBandit,{},128,0.001,32,2,0.99,0.003,256,False,1,128,0.03125,3125
MultiArmedBandit,{},128,0.003,32,2,0.99,0.003,256,False,1,128,0.03125,3045
MultiArmedBandit,{},128,0.0003,32,2,0.99,0.003,1024,True,1,128,0.03125,7122
MultiArmedBandit,{},128,0.01,32,2,0.99,0.003,256,False,0,128,0,3139
MultiArmedBandit,{},128,0.001,32,2,0.99,0.003,1024,True,1,128,0.03125,6891
MultiArmedBandit,{},128,0.003,32,2,0.99,0.003,1024,True,1,128,0.03125,7184
MultiArmedBandit,{},128,0.01,32,2,0.99,0.003,1024,True,1,128,0.03125,7248
MultiArmedBandit,{},128,0.001,32,2,0.99,0.003,512,True,1,128,0.03125,4892
MultiArmedBandit,{},128,0.0003,32,2,0.99,0.003,512,True,1,128,0.03125,5076
MultiArmedBandit,{},128,0.003,32,2,0.99,0.003,512,True,1,128,0.03125,4898
MultiArmedBandit,{},128,0.01,32,2,0.99,0.003,512,True,1,128,0.03125,5044
MultiArmedBandit,{},128,0.0003,32,2,0.99,0.003,256,True,1,128,0.03125,3182
MultiArmedBandit,{},128,0.001,32,2,0.99,0.003,256,True,1,128,0.03125,3219
MultiArmedBandit,{},128,0.003,32,2,0.99,0.003,256,True,1,128,0.03125,3186
MultiArmedBandit,{},128,0.01,32,2,0.99,0.003,256,True,0,128,0,3211
MoveToOrigin,{},128,0.0003,32,2,0.99,0.003,1024,False,0.9827504754066468,128,0.0068266987800598145,5622
MoveToOrigin,{},128,0.001,32,2,0.99,0.003,1024,False,0.863091230392456,128,-0.0004643225111067295,5387
MoveToOrigin,{},128,0.003,32,2,0.99,0.003,1024,False,0.9783198833465576,128,0.003013250418007374,5400
MoveToOrigin,{},128,0.01,32,2,0.99,0.003,1024,False,0.9715237021446228,128,0.004955642856657505,5562
MoveToOrigin,{},128,0.0003,32,2,0.99,0.003,512,False,0.9412631988525392,128,0.012422370724380016,3957
MoveToOrigin,{},128,0.001,32,2,0.99,0.003,512,False,0.9815625548362732,128,0.00892652291804552,4179
MoveToOrigin,{},128,0.003,32,2,0.99,0.003,512,False,0.9833556413650512,128,0.006319271866232157,4114
MoveToOrigin,{},128,0.01,32,2,0.99,0.003,512,False,0.9799785017967224,128,0.00366428354755044,4157
MoveToOrigin,{},128,0.001,32,2,0.99,0.003,256,False,0.9826158285140992,128,0.0036356779746711254,2650
MoveToOrigin,{},128,0.0003,32,2,0.99,0.003,256,False,0.9818784594535828,128,0.007388829253613949,2658
MoveToOrigin,{},128,0.003,32,2,0.99,0.003,256,False,0.9855477213859558,128,0.004294249229133129,2786
MoveToOrigin,{},128,0.01,32,2,0.99,0.003,256,False,0.9866380095481871,128,0.0019449880346655848,2738
MoveToOrigin,{},128,0.0003,32,2,0.99,0.003,1024,True,0.9832525849342346,128,0.006412196438759565,5601
MoveToOrigin,{},128,0.001,32,2,0.99,0.003,1024,True,0.9684534072875975,128,0.008863181807100773,5555
MoveToOrigin,{},128,0.003,32,2,0.99,0.003,1024,True,0.9643200039863586,128,0.008598247542977333,5528
MoveToOrigin,{},128,0.01,32,2,0.99,0.003,1024,True,0.9785968661308287,128,0.012172723188996317,5327
MoveToOrigin,{},128,0.0003,32,2,0.99,0.003,512,True,0.9714818596839904,128,0.008035399951040745,4233
MoveToOrigin,{},128,0.001,32,2,0.99,0.003,512,True,0.979763925075531,128,0.007086293771862984,4136
MoveToOrigin,{},128,0.003,32,2,0.99,0.003,512,True,0.9791187644004822,128,0.0043912059627473354,4129
MoveToOrigin,{},128,0.01,32,2,0.99,0.003,512,True,0.9891297817230223,128,0.0073669832199811935,4105
MoveToOrigin,{},128,0.0003,32,2,0.99,0.003,256,True,0.983040690422058,128,0.006181416567414999,2713
MoveToOrigin,{},128,0.001,32,2,0.99,0.003,256,True,0.985396146774292,128,0.007655719760805368,2742
MoveToOrigin,{},128,0.003,32,2,0.99,0.003,256,True,0.9877333045005798,128,0.006826500408351421,2750
MoveToOrigin,{},128,0.01,32,2,0.99,0.003,256,True,0.9865337014198304,128,0.002238623797893524,2719
Minefield,"{""max_mines"": 10}",128,0.0003,32,2,0.99,0.003,1024,False,0,12,0,4139
Minefield,"{""max_mines"": 10}",128,0.001,32,2,0.99,0.003,1024,False,0.3333333432674408,12,0.001953125,4303
Minefield,"{""max_mines"": 10}",128,0.003,32,2,0.99,0.003,1024,False,0.8181818127632141,55,0.02197265625,4419
Minefield,"{""max_mines"": 10}",128,0.01,32,2,0.99,0.003,1024,False,0.8333333134651184,54,0.02197265625,4257
Minefield,"{""max_mines"": 10}",128,0.0003,32,2,0.99,0.003,512,False,0,10,0,3329
Minefield,"{""max_mines"": 10}",128,0.001,32,2,0.99,0.003,512,False,0.8163265585899353,49,0.01953125,3182
Minefield,"{""max_mines"": 10}",128,0.003,32,2,0.99,0.003,512,False,0.8974359035491943,39,0.01708984375,3249
Minefield,"{""max_mines"": 10}",128,0.01,32,2,0.99,0.003,512,False,0.8548387289047241,62,0.02587890625,3291
Minefield,"{""max_mines"": 10}",128,0.0003,32,2,0.99,0.003,256,False,0,11,0,2137
Minefield,"{""max_mines"": 10}",128,0.001,32,2,0.99,0.003,256,False,0.9285714030265808,56,0.025390625,2099
Minefield,"{""max_mines"": 10}",128,0.003,32,2,0.99,0.003,256,False,0.91304349899292,46,0.0205078125,2151
Minefield,"{""max_mines"": 10}",128,0.01,32,2,0.99,0.003,256,False,0.8727272748947144,55,0.0234375,2171
Minefield,"{""max_mines"": 10}",128,0.0003,32,2,0.99,0.003,1024,True,0.4736842215061188,19,0.00439453125,4289
Minefield,"{""max_mines"": 10}",128,0.001,32,2,0.99,0.003,1024,True,0.7755101919174194,49,0.0185546875,4370
Minefield,"{""max_mines"": 10}",128,0.003,32,2,0.99,0.003,1024,True,0.8870967626571655,62,0.02685546875,4329
Minefield,"{""max_mines"": 10}",128,0.01,32,2,0.99,0.003,1024,True,0.945945918560028,37,0.01708984375,4354
Minefield,"{""max_mines"": 10}",128,0.0003,32,2,0.99,0.003,512,True,0.8235294222831726,34,0.013671875,3248
Minefield,"{""max_mines"": 10}",128,0.001,32,2,0.99,0.003,512,True,0.7931034564971924,58,0.0224609375,3324
Minefield,"{""max_mines"": 10}",128,0.003,32,2,0.99,0.003,512,True,0.7674418687820435,43,0.01611328125,3452
Minefield,"{""max_mines"": 10}",128,0.01,32,2,0.99,0.003,512,True,0.7758620977401733,58,0.02197265625,3191
Minefield,"{""max_mines"": 10}",128,0.001,32,2,0.99,0.003,256,True,0.8166666626930237,60,0.02392578125,2301
Minefield,"{""max_mines"": 10}",128,0.0003,32,2,0.99,0.003,256,True,0,16,0,2264
Minefield,"{""max_mines"": 10}",128,0.003,32,2,0.99,0.003,256,True,0.8620689511299133,58,0.0244140625,2265
Minefield,"{""max_mines"": 10}",128,0.01,32,2,0.99,0.003,256,True,0.8135592937469482,59,0.0234375,2260
Procgen:Leaper,{},128,0.0003,32,2,0.99,0.003,1024,False,3.055555582046509,36,0.0537109375,1880
Procgen:Leaper,{},128,0.001,32,2,0.99,0.003,1024,False,2.068965435028076,87,0.087890625,1940
Procgen:Leaper,{},128,0.003,32,2,0.99,0.003,1024,False,2.0212767124176025,94,0.0927734375,1973
Procgen:Leaper,{},128,0.01,32,2,0.99,0.003,1024,False,1.5151515007019043,33,0.0244140625,1930
Procgen:Leaper,{},128,0.0003,32,2,0.99,0.003,512,False,2.0930233001708984,43,0.0439453125,1704
Procgen:Leaper,{},128,0.001,32,2,0.99,0.003,512,False,2.0754716396331787,53,0.0537109375,1713
Procgen:Leaper,{},128,0.003,32,2,0.99,0.003,512,False,1.9298245906829832,57,0.0537109375,1666
Procgen:Leaper,{},128,0.01,32,2,0.99,0.003,512,False,1.6279069185256958,86,0.068359375,1695
Procgen:Leaper,{},128,0.0003,32,2,0.99,0.003,256,False,2.597402572631836,77,0.09765625,1338
Procgen:Leaper,{},128,0.001,32,2,0.99,0.003,256,False,2.038835048675537,103,0.1025390625,1352
Procgen:Leaper,{},128,0.003,32,2,0.99,0.003,256,False,1.3095238208770752,84,0.0537109375,1301
Procgen:Leaper,{},128,0.01,32,2,0.99,0.003,256,False,1.1111111640930176,9,0.0048828125,1333
Procgen:Leaper,{},128,0.0003,32,2,0.99,0.003,1024,True,1.5584415197372437,77,0.05859375,1962
Procgen:Leaper,{},128,0.001,32,2,0.99,0.003,1024,True,2.475247621536255,101,0.1220703125,1929
Procgen:Leaper,{},128,0.003,32,2,0.99,0.003,1024,True,2.330097198486328,103,0.1171875,1986
Procgen:Leaper,{},128,0.01,32,2,0.99,0.003,1024,True,1.384615421295166,65,0.0439453125,1934
Procgen:Leaper,{},128,0.001,32,2,0.99,0.003,512,True,2.242990732192993,107,0.1171875,1720
Procgen:Leaper,{},128,0.0003,32,2,0.99,0.003,512,True,1,40,0.01953125,1710
Procgen:Leaper,{},128,0.003,32,2,0.99,0.003,512,True,2.4000000953674316,100,0.1171875,1637
Procgen:Leaper,{},128,0.01,32,2,0.99,0.003,512,True,2.7272727489471436,11,0.0146484375,1691
Procgen:Leaper,{},128,0.0003,32,2,0.99,0.003,256,True,2.388059616088867,67,0.078125,1323
Procgen:Leaper,{},128,0.001,32,2,0.99,0.003,256,True,2.2857143878936768,105,0.1171875,1362
Procgen:Leaper,{},128,0.003,32,2,0.99,0.003,256,True,2.236842155456543,76,0.0830078125,1318
Procgen:Leaper,{},128,0.01,32,2,0.99,0.003,256,True,3.239436626434326,71,0.1123046875,1314
FloorIsLava,{},128,0.0003,32,2,0.99,0.003,1024,False,0.9423828125,2048,0.9423828125,3593
FloorIsLava,{},128,0.003,32,2,0.99,0.003,1024,False,1,2048,1,3651
FloorIsLava,{},128,0.001,32,2,0.99,0.003,1024,False,1,2048,1,3596
FloorIsLava,{},128,0.01,32,2,0.99,0.003,1024,False,0.87744140625,2048,0.87744140625,3511
FloorIsLava,{},128,0.0003,32,2,0.99,0.003,512,False,0.99951171875,2048,0.99951171875,2754
FloorIsLava,{},128,0.001,32,2,0.99,0.003,512,False,0.73876953125,2048,0.73876953125,2821
FloorIsLava,{},128,0.003,32,2,0.99,0.003,512,False,0.8818359375,2048,0.8818359375,2729
FloorIsLava,{},128,0.01,32,2,0.99,0.003,512,False,0.7705078125,2048,0.7705078125,2754
FloorIsLava,{},128,0.0003,32,2,0.99,0.003,256,False,1,2048,1,1834
FloorIsLava,{},128,0.001,32,2,0.99,0.003,256,False,0.76123046875,2048,0.76123046875,1908
FloorIsLava,{},128,0.003,32,2,0.99,0.003,256,False,0.74560546875,2048,0.74560546875,1792
FloorIsLava,{},128,0.01,32,2,0.99,0.003,256,False,0.13720703125,2048,0.13720703125,1809
FloorIsLava,{},128,0.0003,32,2,0.99,0.003,1024,True,0.99951171875,2048,0.99951171875,3548
FloorIsLava,{},128,0.001,32,2,0.99,0.003,1024,True,1,2048,1,3539
FloorIsLava,{},128,0.003,32,2,0.99,0.003,1024,True,1,2048,1,3618
FloorIsLava,{},128,0.01,32,2,0.99,0.003,1024,True,0.75927734375,2048,0.75927734375,3496
FloorIsLava,{},128,0.0003,32,2,0.99,0.003,512,True,0.86328125,2048,0.86328125,2624
FloorIsLava,{},128,0.001,32,2,0.99,0.003,512,True,1,2048,1,2761
FloorIsLava,{},128,0.003,32,2,0.99,0.003,512,True,0.87841796875,2048,0.87841796875,2682
FloorIsLava,{},128,0.01,32,2,0.99,0.003,512,True,0.37255859375,2048,0.37255859375,2626
FloorIsLava,{},128,0.0003,32,2,0.99,0.003,256,True,0.99951171875,2048,0.99951171875,1804
FloorIsLava,{},128,0.003,32,2,0.99,0.003,256,True,0.8623046875,2048,0.8623046875,1826
FloorIsLava,{},128,0.01,32,2,0.99,0.003,256,True,0.23779296875,2048,0.23779296875,1868
FloorIsLava,{},128,0.001,32,2,0.99,0.003,256,True,1,2048,1,1849
Count,"{""masked_choices"": 2}",128,0.001,32,2,0.99,0.003,1024,False,1,2048,1,5155
Count,"{""masked_choices"": 2}",128,0.0003,32,2,0.99,0.003,1024,False,1,2048,1,5039
Count,"{""masked_choices"": 2}",128,0.01,32,2,0.99,0.003,1024,False,1,2048,1,5110
Count,"{""masked_choices"": 2}",128,0.003,32,2,0.99,0.003,1024,False,1,2048,1,5116
Count,"{""masked_choices"": 2}",128,0.0003,32,2,0.99,0.003,512,False,1,2048,1,3878
Count,"{""masked_choices"": 2}",128,0.001,32,2,0.99,0.003,512,False,1,2048,1,3865
Count,"{""masked_choices"": 2}",128,0.003,32,2,0.99,0.003,512,False,1,2048,1,3929
Count,"{""masked_choices"": 2}",128,0.01,32,2,0.99,0.003,512,False,1,2048,1,3872
Count,"{""masked_choices"": 2}",128,0.0003,32,2,0.99,0.003,256,False,1,2048,1,2784
Count,"{""masked_choices"": 2}",128,0.001,32,2,0.99,0.003,256,False,1,2048,1,2817
Count,"{""masked_choices"": 2}",128,0.003,32,2,0.99,0.003,256,False,1,2048,1,2751
Count,"{""masked_choices"": 2}",128,0.01,32,2,0.99,0.003,256,False,1,2048,1,2796
Count,"{""masked_choices"": 2}",128,0.001,32,2,0.99,0.003,1024,True,1,2048,1,5054
Count,"{""masked_choices"": 2}",128,0.0003,32,2,0.99,0.003,1024,True,1,2048,1,5142
Count,"{""masked_choices"": 2}",128,0.01,32,2,0.99,0.003,1024,True,1,2048,1,5144
Count,"{""masked_choices"": 2}",128,0.003,32,2,0.99,0.003,1024,True,1,2048,1,5157
Count,"{""masked_choices"": 2}",128,0.0003,32,2,0.99,0.003,512,True,1,2048,1,4025
Count,"{""masked_choices"": 2}",128,0.001,32,2,0.99,0.003,512,True,1,2048,1,3921
Count,"{""masked_choices"": 2}",128,0.003,32,2,0.99,0.003,512,True,1,2048,1,3937
Count,"{""masked_choices"": 2}",128,0.01,32,2,0.99,0.003,512,True,0.77392578125,2048,0.77392578125,3954
Count,"{""masked_choices"": 2}",128,0.0003,32,2,0.99,0.003,256,True,1,2048,1,2597
Count,"{""masked_choices"": 2}",128,0.001,32,2,0.99,0.003,256,True,1,2048,1,2540
Count,"{""masked_choices"": 2}",128,0.003,32,2,0.99,0.003,256,True,1,2048,1,2612
Count,"{""masked_choices"": 2}",128,0.01,32,2,0.99,0.003,256,True,1,2048,1,2518
CherryPick,"{""num_cherries"": 32}",128,0.0003,32,2,0.99,0.003,1024,False,0.9993037581443788,128,0.06245645880699158,3809
CherryPick,"{""num_cherries"": 32}",128,0.003,32,2,0.99,0.003,1024,False,0.9998568296432496,128,0.062491074204444885,4143
CherryPick,"{""num_cherries"": 32}",128,0.001,32,2,0.99,0.003,1024,False,0.999444842338562,128,0.06246529519557953,4132
CherryPick,"{""num_cherries"": 32}",128,0.01,32,2,0.99,0.003,1024,False,0.9999578595161438,128,0.062497321516275406,3885
CherryPick,"{""num_cherries"": 32}",128,0.0003,32,2,0.99,0.003,512,False,0.9993027448654176,128,0.062456414103508,3173
CherryPick,"{""num_cherries"": 32}",128,0.001,32,2,0.99,0.003,512,False,0.9999606013298036,128,0.06249753385782242,3127
CherryPick,"{""num_cherries"": 32}",128,0.003,32,2,0.99,0.003,512,False,0.9999361038208008,128,0.062496017664670944,3015
CherryPick,"{""num_cherries"": 32}",128,0.01,32,2,0.99,0.003,512,False,0.9997956156730652,128,0.06248720362782478,3116
CherryPick,"{""num_cherries"": 32}",128,0.0003,32,2,0.99,0.003,256,False,0.999329388141632,128,0.062458038330078125,2196
CherryPick,"{""num_cherries"": 32}",128,0.001,32,2,0.99,0.003,256,False,0.99899423122406,128,0.06243714690208435,2205
CherryPick,"{""num_cherries"": 32}",128,0.003,32,2,0.99,0.003,256,False,0.9994154572486876,128,0.0624634325504303,2208
CherryPick,"{""num_cherries"": 32}",128,0.01,32,2,0.99,0.003,256,False,1,128,0.0624999925494194,2158
CherryPick,"{""num_cherries"": 32}",128,0.0003,32,2,0.99,0.003,1024,True,0.9993610978126526,128,0.06246010214090347,3919
CherryPick,"{""num_cherries"": 32}",128,0.001,32,2,0.99,0.003,1024,True,0.9992182850837708,128,0.06245116889476776,4064
CherryPick,"{""num_cherries"": 32}",128,0.003,32,2,0.99,0.003,1024,True,0.9999999403953552,128,0.0625,3927
CherryPick,"{""num_cherries"": 32}",128,0.01,32,2,0.99,0.003,1024,True,0.999989092350006,128,0.06249929964542389,4052
CherryPick,"{""num_cherries"": 32}",128,0.0003,32,2,0.99,0.003,512,True,0.9998826384544371,128,0.062492623925209045,3132
CherryPick,"{""num_cherries"": 32}",128,0.001,32,2,0.99,0.003,512,True,0.9995302557945251,128,0.06247060373425484,3331
CherryPick,"{""num_cherries"": 32}",128,0.003,32,2,0.99,0.003,512,True,0.999323070049286,128,0.06245771795511246,3237
CherryPick,"{""num_cherries"": 32}",128,0.01,32,2,0.99,0.003,512,True,0.9997773170471193,128,0.06248608976602554,3267
CherryPick,"{""num_cherries"": 32}",128,0.0003,32,2,0.99,0.003,256,True,0.9998474717140198,128,0.06249050796031952,2214
CherryPick,"{""num_cherries"": 32}",128,0.001,32,2,0.99,0.003,256,True,0.999794602394104,128,0.0624871626496315,2257
CherryPick,"{""num_cherries"": 32}",128,0.003,32,2,0.99,0.003,256,True,0.9998347759246826,128,0.06248968467116356,2291
CherryPick,"{""num_cherries"": 32}",128,0.01,32,2,0.99,0.003,256,True,0.9713852405548096,128,0.06071154400706291,2195
Procgen:BossFight,{},128,0.0003,32,2,0.99,0.003,1024,False,0.4615384638309479,26,0.005859375,1359
Procgen:BossFight,{},128,0.001,32,2,0.99,0.003,1024,False,2.1818182468414307,11,0.0107421875,1353
Procgen:BossFight,{},128,0.003,32,2,0.99,0.003,1024,False,0,12,0.0009765625,1391
Procgen:BossFight,{},128,0.01,32,2,0.99,0.003,1024,False,0,14,0.0009765625,1398
Procgen:BossFight,{},128,0.0003,32,2,0.99,0.003,512,False,0.07407407462596893,27,0.00146484375,1210
Procgen:BossFight,{},128,0.001,32,2,0.99,0.003,512,False,0.14814814925193787,27,0.001953125,1231
Procgen:BossFight,{},128,0.003,32,2,0.99,0.003,512,False,0,15,0.00048828125,1227
Procgen:BossFight,{},128,0.01,32,2,0.99,0.003,512,False,0.06666667014360428,15,0.001953125,1244
Procgen:BossFight,{},128,0.0003,32,2,0.99,0.003,256,False,0.6666666865348816,18,0.005859375,1033
Procgen:BossFight,{},128,0.001,32,2,0.99,0.003,256,False,0.1875,16,0.00146484375,983
Procgen:BossFight,{},128,0.003,32,2,0.99,0.003,256,False,0,19,0.00048828125,1055
Procgen:BossFight,{},128,0.01,32,2,0.99,0.003,256,False,0.06666667014360428,15,0.0009765625,1021
Procgen:BossFight,{},128,0.0003,32,2,0.99,0.003,1024,True,0.20000000298023224,20,0,1356
Procgen:BossFight,{},128,0.001,32,2,0.99,0.003,1024,True,0.1428571492433548,21,0,1336
Procgen:BossFight,{},128,0.003,32,2,0.99,0.003,1024,True,0.09090909361839294,22,0.0009765625,1407
Procgen:BossFight,{},128,0.01,32,2,0.99,0.003,1024,True,0,13,0,1388
Procgen:BossFight,{},128,0.0003,32,2,0.99,0.003,512,True,1.4375,16,0.01171875,1237
Procgen:BossFight,{},128,0.001,32,2,0.99,0.003,512,True,0,12,0.00146484375,1238
Procgen:BossFight,{},128,0.003,32,2,0.99,0.003,512,True,0.07692307978868484,13,0.00048828125,1261
Procgen:BossFight,{},128,0.01,32,2,0.99,0.003,512,True,0.043478261679410934,23,0.00146484375,1268
Procgen:BossFight,{},128,0.0003,32,2,0.99,0.003,256,True,0,13,0.00146484375,1028
Procgen:BossFight,{},128,0.001,32,2,0.99,0.003,256,True,1,11,0.00634765625,1051
Procgen:BossFight,{},128,0.003,32,2,0.99,0.003,256,True,0,16,0.00048828125,1051
Procgen:BossFight,{},128,0.01,32,2,0.99,0.003,256,True,0,14,0.0009765625,1043
Procgen:BigFish,{},128,0.0003,32,2,0.99,0.003,1024,False,0.6000000238418579,5,0.00244140625,2914
Procgen:BigFish,{},128,0.001,32,2,0.99,0.003,1024,False,0.2380952388048172,21,0.00244140625,3015
Procgen:BigFish,{},128,0.003,32,2,0.99,0.003,1024,False,0.09090909361839294,11,0.00048828125,2949
Procgen:BigFish,{},128,0.01,32,2,0.99,0.003,1024,False,0.10000000149011612,10,0.00244140625,2949
Procgen:BigFish,{},128,0.0003,32,2,0.99,0.003,512,False,0.2666666805744171,15,0.00146484375,2573
Procgen:BigFish,{},128,0.001,32,2,0.99,0.003,512,False,0,14,0.0009765625,2383
Procgen:BigFish,{},128,0.003,32,2,0.99,0.003,512,False,0,14,0,2509
Procgen:BigFish,{},128,0.01,32,2,0.99,0.003,512,False,0.13636364042758942,22,0.00146484375,2522
Procgen:BigFish,{},128,0.001,32,2,0.99,0.003,256,False,0.1818181872367859,11,0.00146484375,1818
Procgen:BigFish,{},128,0.0003,32,2,0.99,0.003,256,False,7.666666507720947,3,0.00244140625,1880
Procgen:BigFish,{},128,0.003,32,2,0.99,0.003,256,False,0.1875,16,0.001953125,1947
Procgen:BigFish,{},128,0.01,32,2,0.99,0.003,256,False,0.3333333432674408,18,0.0009765625,1885
Procgen:BigFish,{},128,0.0003,32,2,0.99,0.003,1024,True,0.1111111119389534,9,0.00244140625,2986
Procgen:BigFish,{},128,0.001,32,2,0.99,0.003,1024,True,0.2380952388048172,21,0.00146484375,3010
Procgen:BigFish,{},128,0.003,32,2,0.99,0.003,1024,True,1.7142857313156128,7,0.00146484375,2937
Procgen:BigFish,{},128,0.001,32,2,0.99,0.003,512,True,0,0,0.00048828125,2477
Procgen:BigFish,{},128,0.01,32,2,0.99,0.003,1024,True,0.23529411852359772,17,0.001953125,3040
Procgen:BigFish,{},128,0.0003,32,2,0.99,0.003,512,True,0.5,18,0.001953125,2550
Procgen:BigFish,{},128,0.0003,32,2,0.99,0.003,256,True,0.3499999940395355,20,0.0009765625,1838
Procgen:BigFish,{},128,0.003,32,2,0.99,0.003,512,True,0.4444444477558136,9,0.0009765625,2522
Procgen:BigFish,{},128,0.01,32,2,0.99,0.003,512,True,0.3333333432674408,12,0.0009765625,2553
Procgen:BigFish,{},128,0.001,32,2,0.99,0.003,256,True,0.8571428656578064,7,0.0009765625,1867
Procgen:BigFish,{},128,0.003,32,2,0.99,0.003,256,True,0.529411792755127,17,0.00244140625,1820
